SUBID,TCK,noise,ses
33TPEF4092,R_Orbital_Frontal_Complex,146.862,T01
33TPEF4092,R_posterior_OFC_Complex,162.82,T01
33TPEF4092,R_Area_44,146.754,T01
33TPEF4092,R_Area_45,147.091,T01
33TPEF4092,R_Area_47l,147.287,T01
33TPEF4092,R_Area_posterior_47r,146.786,T01
33TPEF4092,R_Area__IFSa,146.635,T01
33TPEF4092,R_Area_IFSp,145.603,T01
33TPEF4092,R_Area_IFJa,145.451,T01
33TPEF4092,R_Area_IFJp,144.098,T01
33TPEF4092,R_Area_9_anterior,150.44,T01
33TPEF4092,R_Area_9_Posterior,146.081,T01
33TPEF4092,R_Area_8Ad,144.447,T01
33TPEF4092,R_Area_9-46d,147.976,T01
33TPEF4092,R_Area_anterior_9-46v,148.388,T01
33TPEF4092,R_Area_46,145.638,T01
33TPEF4092,R_Area_posterior_9-46v,146.468,T01
33TPEF4092,R_Area_8C,144.566,T01
33TPEF4092,R_Area_8Av,140.559,T01
33TPEF4092,R_Inferior_6-8_Transitional_Area,141.389,T01
33TPEF4092,R_Superior_6-8_Transitional_Area,142.351,T01
33TPEF4092,R_Superior_Frontal_Language_Area,144.086,T01
33TPEF4092,R_Area_8B_Lateral,145.898,T01
36TPEF6106,L_RetroSplenial_Complex,139.359,T01
36TPEF6106,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,139.199,T01
36TPEF6106,L_Entorhinal_Cortex,134.882,T01
36TPEF6106,ctx_lh_G_and_S_cingul-Ant,147.618,T01
36TPEF6106,Left-MammillaryBody,144.421,T01
36TPEF6106,Left-Basal-nucleus_AND_Left-Lateral-nucleus,139.009,T01
36TPEF6106,L_Area_TG_dorsal,140.028,T01
36TPEF6106,L_Area_8BM,140.069,T01
36TPEF6106,L_Area_9_Middle,147.133,T01
36TPEF6106,L_Area_10r,142.902,T01
36TPEF6106,L_Area_10v,146.295,T01
36TPEF6106,L_Area_25,141.624,T01
36TPEF6106,L_Area_p32,142.306,T01
36TPEF6106,L_Area_s32,141.274,T01
36TPEF6106,L_Area_10d,143.407,T01
36TPEF6106,L_Area_posterior_10p,142.409,T01
36TPEF6106,L_Area_anterior_10p,142.712,T01
36TPEF6106,L_Polar_10p,140.65,T01
36TPEF6106,L_Area_11l,143.242,T01
36TPEF6106,L_Area_anterior_47r,142.577,T01
36TPEF6106,L_Area_47m,140.697,T01
36TPEF6106,L_Area_47s,141.374,T01
36TPEF6106,L_Area_13l,140.307,T01
36TPEF6106,L_Orbital_Frontal_Complex,138.224,T01
36TPEF6106,L_posterior_OFC_Complex,139.215,T01
36TPEF6106,L_Area_44,143.247,T01
36TPEF6106,L_Area_45,144.266,T01
36TPEF6106,L_Area_47l,142.617,T01
36TPEF6106,L_Area_posterior_47r,142.317,T01
36TPEF6106,L_Area__IFSa,142.503,T01
36TPEF6106,L_Area_IFSp,141.435,T01
36TPEF6106,L_Area_IFJa,138.933,T01
36TPEF6106,L_Area_IFJp,138.22,T01
36TPEF6106,L_Area_9_anterior,142.107,T01
36TPEF6106,L_Area_9_Posterior,141.61,T01
36TPEF6106,L_Area_8Ad,140.009,T01
36TPEF6106,L_Area_9-46d,140.743,T01
36TPEF6106,L_Area_anterior_9-46v,142.126,T01
36TPEF6106,L_Area_46,138.14,T01
36TPEF6106,L_Area_posterior_9-46v,140.456,T01
36TPEF6106,L_Area_8C,139.511,T01
36TPEF6106,L_Area_8Av,136.167,T01
36TPEF6106,L_Inferior_6-8_Transitional_Area,136.96,T01
36TPEF6106,L_Superior_6-8_Transitional_Area,136.104,T01
36TPEF6106,L_Superior_Frontal_Language_Area,137.716,T01
36TPEF6106,L_Area_8B_Lateral,136.24,T01
36TPEF6106,R_RetroSplenial_Complex,137.899,T01
36TPEF6106,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,138.213,T01
36TPEF6106,R_Entorhinal_Cortex,134.64,T01
36TPEF6106,ctx_rh_G_and_S_cingul-Ant,145.675,T01
36TPEF6106,Right-MammillaryBody,147.44,T01
36TPEF6106,Right-Basal-nucleus_AND_Right-Lateral-nucleus,138.033,T01
36TPEF6106,R_Area_TG_dorsal,132.955,T01
36TPEF6106,R_Area_8BM,140.861,T01
36TPEF6106,R_Area_9_Middle,145.955,T01
36TPEF6106,R_Area_10r,141.958,T01
36TPEF6106,R_Area_10v,147.985,T01
36TPEF6106,R_Area_25,144.48,T01
36TPEF6106,R_Area_p32,144.114,T01
36TPEF6106,R_Area_s32,142.391,T01
36TPEF6106,R_Area_10d,140.967,T01
36TPEF6106,R_Area_posterior_10p,142.233,T01
36TPEF6106,R_Area_anterior_10p,142.446,T01
36TPEF6106,R_Polar_10p,143.163,T01
36TPEF6106,R_Area_11l,143.347,T01
36TPEF6106,R_Area_anterior_47r,142.4,T01
36TPEF6106,R_Area_47m,140.486,T01
36TPEF6106,R_Area_47s,142.693,T01
36TPEF6106,R_Area_13l,140.13,T01
36TPEF6106,R_Orbital_Frontal_Complex,139.534,T01
36TPEF6106,R_posterior_OFC_Complex,142.145,T01
36TPEF6106,R_Area_44,143.838,T01
36TPEF6106,R_Area_45,142.005,T01
36TPEF6106,R_Area_47l,140.795,T01
36TPEF6106,R_Area_posterior_47r,142.048,T01
36TPEF6106,R_Area__IFSa,141.658,T01
36TPEF6106,R_Area_IFSp,141.744,T01
36TPEF6106,R_Area_IFJa,138.79,T01
36TPEF6106,R_Area_IFJp,137.304,T01
36TPEF6106,R_Area_9_anterior,141.427,T01
36TPEF6106,R_Area_9_Posterior,140.116,T01
36TPEF6106,R_Area_8Ad,139.587,T01
36TPEF6106,R_Area_9-46d,141.885,T01
36TPEF6106,R_Area_anterior_9-46v,140.65,T01
36TPEF6106,R_Area_46,139.914,T01
36TPEF6106,R_Area_posterior_9-46v,140.176,T01
36TPEF6106,R_Area_8C,137.8,T01
36TPEF6106,R_Area_8Av,139.707,T01
36TPEF6106,R_Inferior_6-8_Transitional_Area,138.062,T01
36TPEF6106,R_Superior_6-8_Transitional_Area,135.926,T01
36TPEF6106,R_Superior_Frontal_Language_Area,137.448,T01
36TPEF6106,R_Area_8B_Lateral,140.691,T01
37TPEF4536,L_RetroSplenial_Complex,144.237,T01
37TPEF4536,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,143.395,T01
37TPEF4536,L_Entorhinal_Cortex,149.19,T01
37TPEF4536,ctx_lh_G_and_S_cingul-Ant,141.697,T01
37TPEF4536,Left-MammillaryBody,196.224,T01
37TPEF4536,Left-Basal-nucleus_AND_Left-Lateral-nucleus,153.475,T01
37TPEF4536,L_Area_TG_dorsal,129.485,T01
37TPEF4536,L_Area_8BM,134.562,T01
37TPEF4536,L_Area_9_Middle,135.407,T01
37TPEF4536,L_Area_10r,136.018,T01
37TPEF4536,L_Area_10v,114.92,T01
37TPEF4536,L_Area_25,154.335,T01
37TPEF4536,L_Area_p32,142.25,T01
37TPEF4536,L_Area_s32,151.084,T01
37TPEF4536,L_Area_10d,130.934,T01
37TPEF4536,L_Area_posterior_10p,134.224,T01
37TPEF4536,L_Area_anterior_10p,134.342,T01
37TPEF4536,L_Polar_10p,130.341,T01
37TPEF4536,L_Area_11l,139.717,T01
37TPEF4536,L_Area_anterior_47r,127.548,T01
37TPEF4536,L_Area_47m,140.182,T01
37TPEF4536,L_Area_47s,140.948,T01
37TPEF4536,L_Area_13l,135.865,T01
37TPEF4536,L_Orbital_Frontal_Complex,114.68,T01
37TPEF4536,L_posterior_OFC_Complex,152.33,T01
37TPEF4536,L_Area_44,138.65,T01
37TPEF4536,L_Area_45,136.546,T01
37TPEF4536,L_Area_47l,136.882,T01
37TPEF4536,L_Area_posterior_47r,135.292,T01
37TPEF4536,L_Area__IFSa,138.293,T01
37TPEF4536,L_Area_IFSp,137.534,T01
37TPEF4536,L_Area_IFJa,138.458,T01
37TPEF4536,L_Area_IFJp,138.719,T01
37TPEF4536,L_Area_9_anterior,136.477,T01
37TPEF4536,L_Area_9_Posterior,135.241,T01
37TPEF4536,L_Area_8Ad,133.069,T01
37TPEF4536,L_Area_9-46d,135.071,T01
37TPEF4536,L_Area_anterior_9-46v,133.428,T01
37TPEF4536,L_Area_46,132.449,T01
37TPEF4536,L_Area_posterior_9-46v,133.815,T01
37TPEF4536,L_Area_8C,132.96,T01
37TPEF4536,L_Area_8Av,129.329,T01
37TPEF4536,L_Inferior_6-8_Transitional_Area,133.381,T01
37TPEF4536,L_Superior_6-8_Transitional_Area,134.058,T01
37TPEF4536,L_Superior_Frontal_Language_Area,134.518,T01
37TPEF4536,L_Area_8B_Lateral,135.065,T01
37TPEF4536,R_RetroSplenial_Complex,144.925,T01
37TPEF4536,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,144.286,T01
37TPEF4536,R_Entorhinal_Cortex,161.707,T01
37TPEF4536,ctx_rh_G_and_S_cingul-Ant,138.074,T01
37TPEF4536,Right-MammillaryBody,199.659,T01
37TPEF4536,Right-Basal-nucleus_AND_Right-Lateral-nucleus,159.632,T01
37TPEF4536,R_Area_TG_dorsal,135.162,T01
37TPEF4536,R_Area_8BM,136.546,T01
37TPEF4536,R_Area_9_Middle,139.747,T01
37TPEF4536,R_Area_10r,135.9,T01
37TPEF4536,R_Area_10v,122.311,T01
37TPEF4536,R_Area_25,157.765,T01
37TPEF4536,R_Area_p32,139.628,T01
37TPEF4536,R_Area_s32,141.264,T01
37TPEF4536,R_Area_10d,132.123,T01
37TPEF4536,R_Area_posterior_10p,136.607,T01
37TPEF4536,R_Area_anterior_10p,138.541,T01
37TPEF4536,R_Polar_10p,125.972,T01
37TPEF4536,R_Area_11l,137.213,T01
37TPEF4536,R_Area_anterior_47r,133.571,T01
37TPEF4536,R_Area_47m,144.604,T01
37TPEF4536,R_Area_47s,142.003,T01
37TPEF4536,R_Area_13l,136.253,T01
37TPEF4536,R_Orbital_Frontal_Complex,108.222,T01
37TPEF4536,R_posterior_OFC_Complex,155.256,T01
37TPEF4536,R_Area_44,142.887,T01
37TPEF4536,R_Area_45,140.319,T01
37TPEF4536,R_Area_47l,137.215,T01
37TPEF4536,R_Area_posterior_47r,139.278,T01
37TPEF4536,R_Area__IFSa,139.808,T01
37TPEF4536,R_Area_IFSp,140.483,T01
37TPEF4536,R_Area_IFJa,137.226,T01
37TPEF4536,R_Area_IFJp,137.475,T01
37TPEF4536,R_Area_9_anterior,137.403,T01
37TPEF4536,R_Area_9_Posterior,137.558,T01
37TPEF4536,R_Area_8Ad,135.522,T01
37TPEF4536,R_Area_9-46d,138.168,T01
37TPEF4536,R_Area_anterior_9-46v,138.931,T01
37TPEF4536,R_Area_46,137.251,T01
37TPEF4536,R_Area_posterior_9-46v,135.992,T01
37TPEF4536,R_Area_8C,134.918,T01
37TPEF4536,R_Area_8Av,133.61,T01
37TPEF4536,R_Inferior_6-8_Transitional_Area,136.116,T01
37TPEF4536,R_Superior_6-8_Transitional_Area,136.461,T01
37TPEF4536,R_Superior_Frontal_Language_Area,137.032,T01
37TPEF4536,R_Area_8B_Lateral,137.89,T01
38TPEF5490,L_RetroSplenial_Complex,143.002,T01
38TPEF5490,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,141.412,T01
38TPEF5490,L_Entorhinal_Cortex,140.172,T01
38TPEF5490,ctx_lh_G_and_S_cingul-Ant,148.981,T01
38TPEF5490,Left-MammillaryBody,167.004,T01
38TPEF5490,Left-Basal-nucleus_AND_Left-Lateral-nucleus,150.38,T01
38TPEF5490,L_Area_TG_dorsal,143.74,T01
38TPEF5490,L_Area_8BM,139.388,T01
38TPEF5490,L_Area_9_Middle,145.127,T01
38TPEF5490,L_Area_10r,149.694,T01
38TPEF5490,L_Area_10v,144.759,T01
38TPEF5490,L_Area_25,149.109,T01
38TPEF5490,L_Area_p32,149.971,T01
38TPEF5490,L_Area_s32,149.209,T01
38TPEF5490,L_Area_10d,147.291,T01
38TPEF5490,L_Area_posterior_10p,148.859,T01
38TPEF5490,L_Area_anterior_10p,146.949,T01
38TPEF5490,L_Polar_10p,138.127,T01
38TPEF5490,L_Area_11l,142.316,T01
38TPEF5490,L_Area_anterior_47r,143.753,T01
38TPEF5490,L_Area_47m,146.999,T01
38TPEF5490,L_Area_47s,145.56,T01
38TPEF5490,L_Area_13l,144.953,T01
38TPEF5490,L_Orbital_Frontal_Complex,139.963,T01
38TPEF5490,L_posterior_OFC_Complex,147.13,T01
38TPEF5490,L_Area_44,145.127,T01
38TPEF5490,L_Area_45,144.673,T01
38TPEF5490,L_Area_47l,145.006,T01
38TPEF5490,L_Area_posterior_47r,146.012,T01
38TPEF5490,L_Area__IFSa,144.633,T01
38TPEF5490,L_Area_IFSp,141.644,T01
38TPEF5490,L_Area_IFJa,141.714,T01
38TPEF5490,L_Area_IFJp,140.445,T01
38TPEF5490,L_Area_9_anterior,143.426,T01
38TPEF5490,L_Area_9_Posterior,140.787,T01
38TPEF5490,L_Area_8Ad,139.354,T01
38TPEF5490,L_Area_9-46d,142.74,T01
38TPEF5490,L_Area_anterior_9-46v,144.045,T01
38TPEF5490,L_Area_46,136.743,T01
38TPEF5490,L_Area_posterior_9-46v,137.947,T01
38TPEF5490,L_Area_8C,138.791,T01
38TPEF5490,L_Area_8Av,134.072,T01
38TPEF5490,L_Inferior_6-8_Transitional_Area,136.835,T01
38TPEF5490,L_Superior_6-8_Transitional_Area,136.036,T01
38TPEF5490,L_Superior_Frontal_Language_Area,136.578,T01
38TPEF5490,L_Area_8B_Lateral,136.52,T01
38TPEF5490,R_RetroSplenial_Complex,141.15,T01
38TPEF5490,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,139.955,T01
38TPEF5490,R_Entorhinal_Cortex,138.281,T01
38TPEF5490,ctx_rh_G_and_S_cingul-Ant,145.573,T01
38TPEF5490,Right-MammillaryBody,164.697,T01
38TPEF5490,Right-Basal-nucleus_AND_Right-Lateral-nucleus,141.162,T01
38TPEF5490,R_Area_TG_dorsal,133.483,T01
38TPEF5490,R_Area_8BM,139.576,T01
38TPEF5490,R_Area_9_Middle,144.274,T01
38TPEF5490,R_Area_10r,146.294,T01
38TPEF5490,R_Area_10v,143.906,T01
38TPEF5490,R_Area_25,151.793,T01
38TPEF5490,R_Area_p32,147.62,T01
38TPEF5490,R_Area_s32,145.07,T01
38TPEF5490,R_Area_10d,142.787,T01
38TPEF5490,R_Area_posterior_10p,145.138,T01
38TPEF5490,R_Area_anterior_10p,144.171,T01
38TPEF5490,R_Polar_10p,138.191,T01
38TPEF5490,R_Area_11l,141.018,T01
38TPEF5490,R_Area_anterior_47r,142.443,T01
38TPEF5490,R_Area_47m,144.891,T01
38TPEF5490,R_Area_47s,145.777,T01
38TPEF5490,R_Area_13l,142.244,T01
38TPEF5490,R_Orbital_Frontal_Complex,139.811,T01
38TPEF5490,R_posterior_OFC_Complex,150.44,T01
38TPEF5490,R_Area_44,143.508,T01
38TPEF5490,R_Area_45,142.72,T01
38TPEF5490,R_Area_47l,141.722,T01
38TPEF5490,R_Area_posterior_47r,142.86,T01
38TPEF5490,R_Area__IFSa,142.267,T01
38TPEF5490,R_Area_IFSp,142.666,T01
38TPEF5490,R_Area_IFJa,143.316,T01
38TPEF5490,R_Area_IFJp,141.542,T01
38TPEF5490,R_Area_9_anterior,141.531,T01
38TPEF5490,R_Area_9_Posterior,140.011,T01
38TPEF5490,R_Area_8Ad,140.088,T01
38TPEF5490,R_Area_9-46d,140.495,T01
38TPEF5490,R_Area_anterior_9-46v,141.334,T01
38TPEF5490,R_Area_46,137.51,T01
38TPEF5490,R_Area_posterior_9-46v,137.256,T01
38TPEF5490,R_Area_8C,138.399,T01
38TPEF5490,R_Area_8Av,134.245,T01
38TPEF5490,R_Inferior_6-8_Transitional_Area,135.385,T01
38TPEF5490,R_Superior_6-8_Transitional_Area,134.187,T01
38TPEF5490,R_Superior_Frontal_Language_Area,136.588,T01
38TPEF5490,R_Area_8B_Lateral,138.218,T01
40TPEF3177,L_RetroSplenial_Complex,149.097,T01
40TPEF3177,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,148.817,T01
40TPEF3177,L_Entorhinal_Cortex,137.552,T01
40TPEF3177,ctx_lh_G_and_S_cingul-Ant,153.871,T01
40TPEF3177,Left-MammillaryBody,164.987,T01
40TPEF3177,Left-Basal-nucleus_AND_Left-Lateral-nucleus,150.196,T01
40TPEF3177,L_Area_TG_dorsal,138.132,T01
40TPEF3177,L_Area_8BM,146.189,T01
40TPEF3177,L_Area_9_Middle,153.006,T01
40TPEF3177,L_Area_10r,150.214,T01
40TPEF3177,L_Area_10v,149.398,T01
40TPEF3177,L_Area_25,152.671,T01
40TPEF3177,L_Area_p32,148.631,T01
40TPEF3177,L_Area_s32,147.463,T01
40TPEF3177,L_Area_10d,153.262,T01
40TPEF3177,L_Area_posterior_10p,149.722,T01
40TPEF3177,L_Area_anterior_10p,148.118,T01
40TPEF3177,L_Polar_10p,145.402,T01
40TPEF3177,L_Area_11l,147.563,T01
40TPEF3177,L_Area_anterior_47r,145.636,T01
40TPEF3177,L_Area_47m,147.675,T01
40TPEF3177,L_Area_47s,150.308,T01
40TPEF3177,L_Area_13l,147.428,T01
40TPEF3177,L_Orbital_Frontal_Complex,142.474,T01
40TPEF3177,L_posterior_OFC_Complex,155.453,T01
40TPEF3177,L_Area_44,148.646,T01
40TPEF3177,L_Area_45,146.162,T01
40TPEF3177,L_Area_47l,147.811,T01
40TPEF3177,L_Area_posterior_47r,148.2,T01
40TPEF3177,L_Area__IFSa,148.274,T01
40TPEF3177,L_Area_IFSp,147.638,T01
40TPEF3177,L_Area_IFJa,148.311,T01
40TPEF3177,L_Area_IFJp,145.957,T01
40TPEF3177,L_Area_9_anterior,153.063,T01
40TPEF3177,L_Area_9_Posterior,147.999,T01
40TPEF3177,L_Area_8Ad,146.793,T01
40TPEF3177,L_Area_9-46d,149.889,T01
40TPEF3177,L_Area_anterior_9-46v,149.322,T01
40TPEF3177,L_Area_46,147.288,T01
40TPEF3177,L_Area_posterior_9-46v,147.456,T01
40TPEF3177,L_Area_8C,146.793,T01
40TPEF3177,L_Area_8Av,147.126,T01
40TPEF3177,L_Inferior_6-8_Transitional_Area,146.194,T01
40TPEF3177,L_Superior_6-8_Transitional_Area,146.383,T01
40TPEF3177,L_Superior_Frontal_Language_Area,145.891,T01
40TPEF3177,L_Area_8B_Lateral,146.275,T01
40TPEF3177,R_RetroSplenial_Complex,151.597,T01
40TPEF3177,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,150.986,T01
40TPEF3177,ctx_rh_G_and_S_cingul-Ant,155.255,T01
40TPEF3177,Right-MammillaryBody,163.507,T01
40TPEF3177,Right-Basal-nucleus_AND_Right-Lateral-nucleus,152.779,T01
40TPEF3177,R_Area_TG_dorsal,138.837,T01
40TPEF3177,R_Area_8BM,147.34,T01
40TPEF3177,R_Area_9_Middle,153.692,T01
40TPEF3177,R_Area_10r,151.231,T01
40TPEF3177,R_Area_10v,153.996,T01
40TPEF3177,R_Area_25,154.832,T01
40TPEF3177,R_Area_p32,151.203,T01
40TPEF3177,R_Area_s32,150.689,T01
40TPEF3177,R_Area_10d,153.33,T01
40TPEF3177,R_Area_posterior_10p,150.556,T01
40TPEF3177,R_Area_anterior_10p,147.359,T01
40TPEF3177,R_Polar_10p,147.711,T01
40TPEF3177,R_Area_11l,147.337,T01
40TPEF3177,R_Area_anterior_47r,147.006,T01
40TPEF3177,R_Area_47m,148.811,T01
40TPEF3177,R_Area_47s,153.649,T01
40TPEF3177,R_Area_13l,148.827,T01
40TPEF3177,R_Orbital_Frontal_Complex,142.845,T01
40TPEF3177,R_posterior_OFC_Complex,156.243,T01
40TPEF3177,R_Area_44,151.281,T01
40TPEF3177,R_Area_45,149.288,T01
40TPEF3177,R_Area_47l,146.286,T01
40TPEF3177,R_Area_posterior_47r,148.511,T01
40TPEF3177,R_Area__IFSa,147.563,T01
40TPEF3177,R_Area_IFSp,149.141,T01
40TPEF3177,R_Area_IFJa,149.582,T01
40TPEF3177,R_Area_IFJp,148.162,T01
40TPEF3177,R_Area_9_anterior,152.36,T01
40TPEF3177,R_Area_9_Posterior,149.835,T01
40TPEF3177,R_Area_8Ad,147.517,T01
40TPEF3177,R_Area_9-46d,152.028,T01
40TPEF3177,R_Area_anterior_9-46v,149.214,T01
40TPEF3177,R_Area_46,149.258,T01
40TPEF3177,R_Area_posterior_9-46v,150.072,T01
40TPEF3177,R_Area_8C,147.753,T01
40TPEF3177,R_Area_8Av,147.266,T01
40TPEF3177,R_Inferior_6-8_Transitional_Area,146.968,T01
40TPEF3177,R_Superior_6-8_Transitional_Area,146.181,T01
40TPEF3177,R_Superior_Frontal_Language_Area,146.754,T01
40TPEF3177,R_Area_8B_Lateral,148.79,T01
41TPEF4693,L_RetroSplenial_Complex,149.084,T01
41TPEF4693,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,149.474,T01
41TPEF4693,L_Entorhinal_Cortex,148.476,T01
41TPEF4693,ctx_lh_G_and_S_cingul-Ant,156.14,T01
41TPEF4693,Left-MammillaryBody,155.38,T01
41TPEF4693,Left-Basal-nucleus_AND_Left-Lateral-nucleus,156.241,T01
41TPEF4693,L_Area_TG_dorsal,146.369,T01
41TPEF4693,L_Area_8BM,148.434,T01
41TPEF4693,L_Area_9_Middle,153.266,T01
41TPEF4693,L_Area_10r,152.007,T01
41TPEF4693,L_Area_10v,146.174,T01
41TPEF4693,L_Area_25,152.126,T01
41TPEF4693,L_Area_p32,151.406,T01
41TPEF4693,L_Area_s32,149.081,T01
41TPEF4693,L_Area_10d,147.96,T01
41TPEF4693,L_Area_posterior_10p,148.717,T01
41TPEF4693,L_Area_anterior_10p,147.585,T01
41TPEF4693,L_Polar_10p,139.763,T01
41TPEF4693,L_Area_11l,144.63,T01
41TPEF4693,L_Area_anterior_47r,145.459,T01
41TPEF4693,L_Area_47m,150.769,T01
41TPEF4693,L_Area_47s,152.901,T01
41TPEF4693,L_Area_13l,150.573,T01
41TPEF4693,L_Orbital_Frontal_Complex,139.226,T01
41TPEF4693,L_posterior_OFC_Complex,153.638,T01
41TPEF4693,L_Area_44,149.271,T01
41TPEF4693,L_Area_45,149.996,T01
41TPEF4693,L_Area_47l,149.636,T01
41TPEF4693,L_Area_posterior_47r,150.158,T01
41TPEF4693,L_Area__IFSa,149.712,T01
41TPEF4693,L_Area_IFSp,146.798,T01
41TPEF4693,L_Area_IFJa,146.303,T01
41TPEF4693,L_Area_IFJp,146,T01
41TPEF4693,L_Area_9_anterior,149.006,T01
41TPEF4693,L_Area_9_Posterior,148.301,T01
41TPEF4693,L_Area_8Ad,147.17,T01
41TPEF4693,L_Area_9-46d,148.02,T01
41TPEF4693,L_Area_anterior_9-46v,148.833,T01
41TPEF4693,L_Area_46,141.798,T01
41TPEF4693,L_Area_posterior_9-46v,143.884,T01
41TPEF4693,L_Area_8C,146.522,T01
41TPEF4693,L_Area_8Av,141.486,T01
41TPEF4693,L_Inferior_6-8_Transitional_Area,143.927,T01
41TPEF4693,L_Superior_6-8_Transitional_Area,141.469,T01
41TPEF4693,L_Superior_Frontal_Language_Area,142.004,T01
41TPEF4693,L_Area_8B_Lateral,143.214,T01
41TPEF4693,R_RetroSplenial_Complex,147.383,T01
41TPEF4693,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,146.909,T01
41TPEF4693,R_Entorhinal_Cortex,145.174,T01
41TPEF4693,ctx_rh_G_and_S_cingul-Ant,155.021,T01
41TPEF4693,Right-MammillaryBody,152.052,T01
41TPEF4693,Right-Basal-nucleus_AND_Right-Lateral-nucleus,150.085,T01
41TPEF4693,R_Area_TG_dorsal,131.903,T01
41TPEF4693,R_Area_8BM,146.778,T01
41TPEF4693,R_Area_9_Middle,152.474,T01
41TPEF4693,R_Area_10r,150.955,T01
41TPEF4693,R_Area_10v,150.241,T01
41TPEF4693,R_Area_25,152.98,T01
41TPEF4693,R_Area_p32,151.512,T01
41TPEF4693,R_Area_s32,152.019,T01
41TPEF4693,R_Area_10d,145.668,T01
41TPEF4693,R_Area_posterior_10p,147.654,T01
41TPEF4693,R_Area_anterior_10p,144.533,T01
41TPEF4693,R_Polar_10p,141.224,T01
41TPEF4693,R_Area_11l,139.122,T01
41TPEF4693,R_Area_anterior_47r,142.937,T01
41TPEF4693,R_Area_47m,148.873,T01
41TPEF4693,R_Area_47s,148.053,T01
41TPEF4693,R_Area_13l,145.722,T01
41TPEF4693,R_Orbital_Frontal_Complex,144.505,T01
41TPEF4693,R_posterior_OFC_Complex,153.912,T01
41TPEF4693,R_Area_44,146.49,T01
41TPEF4693,R_Area_45,146.219,T01
41TPEF4693,R_Area_47l,146.513,T01
41TPEF4693,R_Area_posterior_47r,146.634,T01
41TPEF4693,R_Area__IFSa,146.454,T01
41TPEF4693,R_Area_IFSp,145.941,T01
41TPEF4693,R_Area_IFJa,145.675,T01
41TPEF4693,R_Area_IFJp,144.656,T01
41TPEF4693,R_Area_9_anterior,148.919,T01
41TPEF4693,R_Area_9_Posterior,145.795,T01
41TPEF4693,R_Area_8Ad,144.654,T01
41TPEF4693,R_Area_9-46d,148.082,T01
41TPEF4693,R_Area_anterior_9-46v,147.468,T01
41TPEF4693,R_Area_46,143.127,T01
41TPEF4693,R_Area_posterior_9-46v,142.349,T01
41TPEF4693,R_Area_8C,143.704,T01
41TPEF4693,R_Area_8Av,137.351,T01
41TPEF4693,R_Inferior_6-8_Transitional_Area,141.13,T01
41TPEF4693,R_Superior_6-8_Transitional_Area,139.243,T01
41TPEF4693,R_Superior_Frontal_Language_Area,141.869,T01
41TPEF4693,R_Area_8B_Lateral,144.78,T01
41TPEF4693,L_RetroSplenial_Complex,136.445,T02
41TPEF4693,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,133.198,T02
41TPEF4693,L_Entorhinal_Cortex,77.9988,T02
41TPEF4693,ctx_lh_G_and_S_cingul-Ant,109.524,T02
41TPEF4693,Left-MammillaryBody,108.806,T02
41TPEF4693,Left-Basal-nucleus_AND_Left-Lateral-nucleus,110.834,T02
41TPEF4693,L_Area_TG_dorsal,76.4756,T02
41TPEF4693,L_Area_8BM,159.776,T02
41TPEF4693,L_Area_9_Middle,152.494,T02
41TPEF4693,L_Area_10r,103.091,T02
41TPEF4693,L_Area_10v,107.273,T02
41TPEF4693,L_Area_25,96.7061,T02
41TPEF4693,L_Area_p32,109.152,T02
41TPEF4693,L_Area_s32,98.8449,T02
41TPEF4693,L_Area_10d,136.669,T02
41TPEF4693,L_Area_posterior_10p,198.895,T02
41TPEF4693,L_Area_anterior_10p,170.407,T02
41TPEF4693,L_Polar_10p,109.896,T02
41TPEF4693,L_Area_11l,126.534,T02
41TPEF4693,L_Area_anterior_47r,163.103,T02
41TPEF4693,L_Area_47m,135.978,T02
41TPEF4693,L_Area_47s,134.476,T02
41TPEF4693,L_Area_13l,94.1296,T02
41TPEF4693,L_Orbital_Frontal_Complex,105.873,T02
41TPEF4693,L_posterior_OFC_Complex,97.3216,T02
41TPEF4693,L_Area_44,166.038,T02
41TPEF4693,L_Area_45,160.558,T02
41TPEF4693,L_Area_47l,142.85,T02
41TPEF4693,L_Area_posterior_47r,195.33,T02
41TPEF4693,L_Area__IFSa,169.367,T02
41TPEF4693,L_Area_IFSp,168.195,T02
41TPEF4693,L_Area_IFJa,161.751,T02
41TPEF4693,L_Area_IFJp,159.132,T02
41TPEF4693,L_Area_9_anterior,157.311,T02
41TPEF4693,L_Area_9_Posterior,159.64,T02
