SUBID,TCK,corr,btw,analysis,SUBID2
S024,L_Area_25,0.7321540253772766,T01vsT02,AL_07_fix,S024
S023,L_Area_25,0.9683022453969442,T01vsT02,AL_07_fix,S023
S022,L_Area_25,0.9344473069808051,T01vsT02,AL_07_fix,S022
S021,L_Area_25,0.8063138612473948,T01vsT02,AL_07_fix,S021
S020,L_Area_25,0.5422978471179594,T01vsT02,AL_07_fix,S020
S018,L_Area_25,0.8950706179669138,T01vsT02,AL_07_fix,S018
S017,L_Area_25,0.5773542654578314,T01vsT02,AL_07_fix,S017
S016,L_Area_25,0.3185504160021656,T01vsT02,AL_07_fix,S016
26CAMINO3920,L_Area_25,0.6856846664159776,T01vsT02,AL_07_fix,26CAMINO3920
41TPEF4693,L_Area_25,0.435233824147363,T01vsT02,AL_07_fix,41TPEF4693
07CAMINO6124,L_Area_25,0.25049673202868766,T01vsT02,AL_07_fix,07CAMINO6124
S038,R_Area_25,0.5013672975333471,T01vsT02,AL_07_fix,S038
S037,R_Area_25,0.9317240834735362,T01vsT02,AL_07_fix,S037
S036,R_Area_25,0.6469810646313917,T01vsT02,AL_07_fix,S036
S035,R_Area_25,0.7339718876168517,T01vsT02,AL_07_fix,S035
S034,R_Area_25,0.41035800374346315,T01vsT02,AL_07_fix,S034
S033,R_Area_25,0.8213138296207415,T01vsT02,AL_07_fix,S033
S032,R_Area_25,0.9607845956136744,T01vsT02,AL_07_fix,S032
S031,R_Area_25,0.9697130221744797,T01vsT02,AL_07_fix,S031
TOT7729F,R_Area_25,0.4988457682896461,T01vsT02,AL_07_fix,TOT7729F
S029,R_Area_25,0.2896540513832321,T01vsT02,AL_07_fix,S029
S028,R_Area_25,0.6202714866058131,T01vsT02,AL_07_fix,S028
S027,R_Area_25,0.8742726846138872,T01vsT02,AL_07_fix,S027
S025,R_Area_25,0.8583549668521862,T01vsT02,AL_07_fix,S025
S024,R_Area_25,0.9915853960552042,T01vsT02,AL_07_fix,S024
S023,R_Area_25,0.9076752237413314,T01vsT02,AL_07_fix,S023
S022,R_Area_25,0.8379348142820034,T01vsT02,AL_07_fix,S022
S021,R_Area_25,0.5965477250885125,T01vsT02,AL_07_fix,S021
S020,R_Area_25,0.9253516842425957,T01vsT02,AL_07_fix,S020
S018,R_Area_25,0.8694518863093256,T01vsT02,AL_07_fix,S018
S017,R_Area_25,0.2858558435662044,T01vsT02,AL_07_fix,S017
S016,R_Area_25,0.9327624719134187,T01vsT02,AL_07_fix,S016
26CAMINO3920,R_Area_25,0.6169789611477887,T01vsT02,AL_07_fix,26CAMINO3920
41TPEF4693,R_Area_25,0.8449525977124838,T01vsT02,AL_07_fix,41TPEF4693
07CAMINO6124,R_Area_25,0.8761656894156988,T01vsT02,AL_07_fix,07CAMINO6124
S038,L_posterior_OFC_Complex,0.8291306913864717,T01vsT02,AL_07_fix,S038
S037,L_posterior_OFC_Complex,0.9726297357218172,T01vsT02,AL_07_fix,S037
S036,L_posterior_OFC_Complex,0.805226390243404,T01vsT02,AL_07_fix,S036
S035,L_posterior_OFC_Complex,0.6515116789500779,T01vsT02,AL_07_fix,S035
S034,L_posterior_OFC_Complex,0.9621121183440797,T01vsT02,AL_07_fix,S034
S033,L_posterior_OFC_Complex,0.33960632522487705,T01vsT02,AL_07_fix,S033
S032,L_posterior_OFC_Complex,0.9647791360340082,T01vsT02,AL_07_fix,S032
S031,L_posterior_OFC_Complex,0.6034366462312384,T01vsT02,AL_07_fix,S031
TOT7729F,L_posterior_OFC_Complex,0.5382312004405349,T01vsT02,AL_07_fix,TOT7729F
S029,L_posterior_OFC_Complex,0.8744915795178502,T01vsT02,AL_07_fix,S029
S028,L_posterior_OFC_Complex,0.9831966138333545,T01vsT02,AL_07_fix,S028
S027,L_posterior_OFC_Complex,0.8629351467376876,T01vsT02,AL_07_fix,S027
S025,L_posterior_OFC_Complex,0.08192365388039542,T01vsT02,AL_07_fix,S025
S024,L_posterior_OFC_Complex,0.36532188916716135,T01vsT02,AL_07_fix,S024
S023,L_posterior_OFC_Complex,0.9924097126760435,T01vsT02,AL_07_fix,S023
S022,L_posterior_OFC_Complex,0.3109320443040367,T01vsT02,AL_07_fix,S022
S021,L_posterior_OFC_Complex,0.19687902051112363,T01vsT02,AL_07_fix,S021
S020,L_posterior_OFC_Complex,0.5586104973717666,T01vsT02,AL_07_fix,S020
S018,L_posterior_OFC_Complex,0.9888142425732739,T01vsT02,AL_07_fix,S018
S017,L_posterior_OFC_Complex,0.5319701997873878,T01vsT02,AL_07_fix,S017
S016,L_posterior_OFC_Complex,0.9709078248558539,T01vsT02,AL_07_fix,S016
26CAMINO3920,L_posterior_OFC_Complex,0.9765701191354471,T01vsT02,AL_07_fix,26CAMINO3920
41TPEF4693,L_posterior_OFC_Complex,0.9122093591568615,T01vsT02,AL_07_fix,41TPEF4693
07CAMINO6124,L_posterior_OFC_Complex,0.7358739212971189,T01vsT02,AL_07_fix,07CAMINO6124
S038,R_posterior_OFC_Complex,0.817084084630898,T01vsT02,AL_07_fix,S038
S037,R_posterior_OFC_Complex,0.9946834485151284,T01vsT02,AL_07_fix,S037
S036,R_posterior_OFC_Complex,0.34892177762500043,T01vsT02,AL_07_fix,S036
S035,R_posterior_OFC_Complex,0.7827140597507176,T01vsT02,AL_07_fix,S035
S034,R_posterior_OFC_Complex,0.8786909264504595,T01vsT02,AL_07_fix,S034
S033,R_posterior_OFC_Complex,0.3252860897195487,T01vsT02,AL_07_fix,S033
S032,R_posterior_OFC_Complex,0.9850154045890062,T01vsT02,AL_07_fix,S032
S031,R_posterior_OFC_Complex,0.6183363146963378,T01vsT02,AL_07_fix,S031
TOT7729F,R_posterior_OFC_Complex,0.3210878356005756,T01vsT02,AL_07_fix,TOT7729F
S029,R_posterior_OFC_Complex,0.7351419937444995,T01vsT02,AL_07_fix,S029
S028,R_posterior_OFC_Complex,0.9560556119295384,T01vsT02,AL_07_fix,S028
S027,R_posterior_OFC_Complex,0.9905910271915502,T01vsT02,AL_07_fix,S027
S025,R_posterior_OFC_Complex,0.9638087995109298,T01vsT02,AL_07_fix,S025
S024,R_posterior_OFC_Complex,0.7905223081931301,T01vsT02,AL_07_fix,S024
S023,R_posterior_OFC_Complex,0.9878704306867889,T01vsT02,AL_07_fix,S023
S022,R_posterior_OFC_Complex,-0.08457802967545296,T01vsT02,AL_07_fix,S022
S021,R_posterior_OFC_Complex,0.10953547501703888,T01vsT02,AL_07_fix,S021
S020,R_posterior_OFC_Complex,0.9467831970118832,T01vsT02,AL_07_fix,S020
S018,R_posterior_OFC_Complex,0.934491960902335,T01vsT02,AL_07_fix,S018
S017,R_posterior_OFC_Complex,0.9704894834724396,T01vsT02,AL_07_fix,S017
S016,R_posterior_OFC_Complex,0.9447377656923253,T01vsT02,AL_07_fix,S016
26CAMINO3920,R_posterior_OFC_Complex,0.9902427663838229,T01vsT02,AL_07_fix,26CAMINO3920
41TPEF4693,R_posterior_OFC_Complex,0.7941330245234108,T01vsT02,AL_07_fix,41TPEF4693
07CAMINO6124,R_posterior_OFC_Complex,0.935481220484523,T01vsT02,AL_07_fix,07CAMINO6124
S038,L_Area_13l,0.7497284432531495,T01vsT02,AL_07_fix,S038
S037,L_Area_13l,0.7690518915607927,T01vsT02,AL_07_fix,S037
S036,L_Area_13l,0.920188888720396,T01vsT02,AL_07_fix,S036
S035,L_Area_13l,0.728342849345901,T01vsT02,AL_07_fix,S035
S034,L_Area_13l,0.8480847046044522,T01vsT02,AL_07_fix,S034
S033,L_Area_13l,0.9758845023894362,T01vsT02,AL_07_fix,S033
S032,L_Area_13l,0.9626282453489569,T01vsT02,AL_07_fix,S032
S031,L_Area_13l,0.5594174717458542,T01vsT02,AL_07_fix,S031
TOT7729F,L_Area_13l,0.7238215402484576,T01vsT02,AL_07_fix,TOT7729F
S029,L_Area_13l,0.9458495239828897,T01vsT02,AL_07_fix,S029
S028,L_Area_13l,0.7169011778713171,T01vsT02,AL_07_fix,S028
S027,L_Area_13l,0.8409139354500464,T01vsT02,AL_07_fix,S027
S025,L_Area_13l,0.8847859182792812,T01vsT02,AL_07_fix,S025
S024,L_Area_13l,0.9447841033841022,T01vsT02,AL_07_fix,S024
S023,L_Area_13l,0.9962217116975696,T01vsT02,AL_07_fix,S023
S022,L_Area_13l,0.9756202872975247,T01vsT02,AL_07_fix,S022
S021,L_Area_13l,0.37017262819252217,T01vsT02,AL_07_fix,S021
S020,L_Area_13l,0.9135373498101251,T01vsT02,AL_07_fix,S020
S018,L_Area_13l,0.6900115396511997,T01vsT02,AL_07_fix,S018
S017,L_Area_13l,0.9073584919650977,T01vsT02,AL_07_fix,S017
S016,L_Area_13l,0.9413202905640156,T01vsT02,AL_07_fix,S016
26CAMINO3920,L_Area_13l,0.8743409405730611,T01vsT02,AL_07_fix,26CAMINO3920
41TPEF4693,L_Area_13l,0.9198427822642931,T01vsT02,AL_07_fix,41TPEF4693
07CAMINO6124,L_Area_13l,0.25807102403910837,T01vsT02,AL_07_fix,07CAMINO6124
S038,R_Area_13l,0.5173759450648415,T01vsT02,AL_07_fix,S038
S037,R_Area_13l,0.6484020763456112,T01vsT02,AL_07_fix,S037
S036,R_Area_13l,0.8337387420038355,T01vsT02,AL_07_fix,S036
S035,R_Area_13l,0.11754514394242534,T01vsT02,AL_07_fix,S035
S034,R_Area_13l,0.9110620138243014,T01vsT02,AL_07_fix,S034
S033,R_Area_13l,0.9740100798599515,T01vsT02,AL_07_fix,S033
S032,R_Area_13l,0.9192669298585165,T01vsT02,AL_07_fix,S032
S031,R_Area_13l,0.8240127740367779,T01vsT02,AL_07_fix,S031
TOT7729F,R_Area_13l,0.8844351753790615,T01vsT02,AL_07_fix,TOT7729F
S029,R_Area_13l,0.685728877223106,T01vsT02,AL_07_fix,S029
S028,R_Area_13l,0.8998894559089333,T01vsT02,AL_07_fix,S028
S027,R_Area_13l,0.9845200382755553,T01vsT02,AL_07_fix,S027
S025,R_Area_13l,0.9547809565840799,T01vsT02,AL_07_fix,S025
S024,R_Area_13l,0.9447529419810563,T01vsT02,AL_07_fix,S024
S023,R_Area_13l,0.9915185688315309,T01vsT02,AL_07_fix,S023
S022,R_Area_13l,0.9249323280206133,T01vsT02,AL_07_fix,S022
S021,R_Area_13l,0.9400314846124056,T01vsT02,AL_07_fix,S021
S020,R_Area_13l,0.9174439978267942,T01vsT02,AL_07_fix,S020
S018,R_Area_13l,0.11929655822750813,T01vsT02,AL_07_fix,S018
S017,R_Area_13l,0.8680926885715545,T01vsT02,AL_07_fix,S017
S016,R_Area_13l,0.6849221345780172,T01vsT02,AL_07_fix,S016
26CAMINO3920,R_Area_13l,0.9829903565692184,T01vsT02,AL_07_fix,26CAMINO3920
41TPEF4693,R_Area_13l,0.7666034522847691,T01vsT02,AL_07_fix,41TPEF4693
07CAMINO6124,R_Area_13l,0.9752979355847063,T01vsT02,AL_07_fix,07CAMINO6124
S038,L_Area_s32,0.9686152000859292,T01vsT02,AL_07_fix,S038
S037,L_Area_s32,0.8066187496325906,T01vsT02,AL_07_fix,S037
S036,L_Area_s32,0.940682041629085,T01vsT02,AL_07_fix,S036
S035,L_Area_s32,0.8728333426999672,T01vsT02,AL_07_fix,S035
S034,L_Area_s32,0.891485180751524,T01vsT02,AL_07_fix,S034
S033,L_Area_s32,0.9883493353949637,T01vsT02,AL_07_fix,S033
S032,L_Area_s32,0.9870142308439058,T01vsT02,AL_07_fix,S032
S031,L_Area_s32,0.9297958227205935,T01vsT02,AL_07_fix,S031
TOT7729F,L_Area_s32,0.8536151426726758,T01vsT02,AL_07_fix,TOT7729F
S029,L_Area_s32,0.9817304170320729,T01vsT02,AL_07_fix,S029
S028,L_Area_s32,0.9814902964214699,T01vsT02,AL_07_fix,S028
S027,L_Area_s32,0.9684362892931087,T01vsT02,AL_07_fix,S027
S025,L_Area_s32,0.9465943284559106,T01vsT02,AL_07_fix,S025
S024,L_Area_s32,0.937683753745379,T01vsT02,AL_07_fix,S024
S023,L_Area_s32,0.9991217980451601,T01vsT02,AL_07_fix,S023
S022,L_Area_s32,0.9492567144189945,T01vsT02,AL_07_fix,S022
S021,L_Area_s32,0.9755468276021544,T01vsT02,AL_07_fix,S021
S020,L_Area_s32,0.9698452404605165,T01vsT02,AL_07_fix,S020
S018,L_Area_s32,0.9878778497226908,T01vsT02,AL_07_fix,S018
S017,L_Area_s32,0.9864468848871167,T01vsT02,AL_07_fix,S017
S016,L_Area_s32,0.9930379194684456,T01vsT02,AL_07_fix,S016
26CAMINO3920,L_Area_s32,0.9784617538737377,T01vsT02,AL_07_fix,26CAMINO3920
41TPEF4693,L_Area_s32,0.9705437984878793,T01vsT02,AL_07_fix,41TPEF4693
07CAMINO6124,L_Area_s32,0.947154874449076,T01vsT02,AL_07_fix,07CAMINO6124
S038,R_Area_s32,0.8456650742970385,T01vsT02,AL_07_fix,S038
S037,R_Area_s32,0.4271760609646104,T01vsT02,AL_07_fix,S037
S036,R_Area_s32,0.7700001728460898,T01vsT02,AL_07_fix,S036
S035,R_Area_s32,0.9701369919086105,T01vsT02,AL_07_fix,S035
S034,R_Area_s32,0.4357663877766235,T01vsT02,AL_07_fix,S034
S033,R_Area_s32,0.8963704962706267,T01vsT02,AL_07_fix,S033
S032,R_Area_s32,0.7169580114774595,T01vsT02,AL_07_fix,S032
S031,R_Area_s32,-0.04985337815400091,T01vsT02,AL_07_fix,S031
TOT7729F,R_Area_s32,0.37653341245167987,T01vsT02,AL_07_fix,TOT7729F
S029,R_Area_s32,0.9215604648967145,T01vsT02,AL_07_fix,S029
S028,R_Area_s32,0.8994406384688184,T01vsT02,AL_07_fix,S028
S027,R_Area_s32,0.8212468526429785,T01vsT02,AL_07_fix,S027
S025,R_Area_s32,0.6274848495982108,T01vsT02,AL_07_fix,S025
S024,R_Area_s32,0.8600304749704102,T01vsT02,AL_07_fix,S024
S023,R_Area_s32,0.9813234956074609,T01vsT02,AL_07_fix,S023
S022,R_Area_s32,0.8511136854271613,T01vsT02,AL_07_fix,S022
S021,R_Area_s32,0.6753246344354027,T01vsT02,AL_07_fix,S021
S020,R_Area_s32,0.8640094511750928,T01vsT02,AL_07_fix,S020
S018,R_Area_s32,-0.38097099784896943,T01vsT02,AL_07_fix,S018
S017,R_Area_s32,0.9026308876557173,T01vsT02,AL_07_fix,S017
S016,R_Area_s32,0.3797580083472591,T01vsT02,AL_07_fix,S016
26CAMINO3920,R_Area_s32,0.8463032186421602,T01vsT02,AL_07_fix,26CAMINO3920
41TPEF4693,R_Area_s32,0.7848336819415006,T01vsT02,AL_07_fix,41TPEF4693
07CAMINO6124,R_Area_s32,0.8895798056671412,T01vsT02,AL_07_fix,07CAMINO6124
S038,L_Orbital_Frontal_Complex,0.9220871724483689,T01vsT02,AL_07_fix,S038
S037,L_Orbital_Frontal_Complex,0.944763371349473,T01vsT02,AL_07_fix,S037
S036,L_Orbital_Frontal_Complex,0.9005379043589444,T01vsT02,AL_07_fix,S036
S035,L_Orbital_Frontal_Complex,0.9692009839261395,T01vsT02,AL_07_fix,S035
S034,L_Orbital_Frontal_Complex,0.9374813956515903,T01vsT02,AL_07_fix,S034
S033,L_Orbital_Frontal_Complex,0.9946719799906645,T01vsT02,AL_07_fix,S033
S032,L_Orbital_Frontal_Complex,0.9804782970630218,T01vsT02,AL_07_fix,S032
S031,L_Orbital_Frontal_Complex,0.9264162761288531,T01vsT02,AL_07_fix,S031
TOT7729F,L_Orbital_Frontal_Complex,0.9586742847420542,T01vsT02,AL_07_fix,TOT7729F
S029,L_Orbital_Frontal_Complex,0.9509360442790643,T01vsT02,AL_07_fix,S029
S028,L_Orbital_Frontal_Complex,0.23219010650491625,T01vsT02,AL_07_fix,S028
S027,L_Orbital_Frontal_Complex,0.9612273607078199,T01vsT02,AL_07_fix,S027
S025,L_Orbital_Frontal_Complex,0.9158962053908557,T01vsT02,AL_07_fix,S025
S024,L_Orbital_Frontal_Complex,0.8798900622157634,T01vsT02,AL_07_fix,S024
S023,L_Orbital_Frontal_Complex,0.9985054898255586,T01vsT02,AL_07_fix,S023
S022,L_Orbital_Frontal_Complex,0.9393538465490398,T01vsT02,AL_07_fix,S022
S021,L_Orbital_Frontal_Complex,0.706751310000575,T01vsT02,AL_07_fix,S021
S020,L_Orbital_Frontal_Complex,0.9548787521990749,T01vsT02,AL_07_fix,S020
S018,L_Orbital_Frontal_Complex,0.930348409239679,T01vsT02,AL_07_fix,S018
S017,L_Orbital_Frontal_Complex,0.961777572129738,T01vsT02,AL_07_fix,S017
S016,L_Orbital_Frontal_Complex,0.9536449868713623,T01vsT02,AL_07_fix,S016
26CAMINO3920,L_Orbital_Frontal_Complex,0.5402643471718944,T01vsT02,AL_07_fix,26CAMINO3920
41TPEF4693,L_Orbital_Frontal_Complex,0.9190216334408332,T01vsT02,AL_07_fix,41TPEF4693
07CAMINO6124,L_Orbital_Frontal_Complex,0.9150420312244845,T01vsT02,AL_07_fix,07CAMINO6124
S038,R_Orbital_Frontal_Complex,0.9680638458972602,T01vsT02,AL_07_fix,S038
S037,R_Orbital_Frontal_Complex,0.8833592353694267,T01vsT02,AL_07_fix,S037
S036,R_Orbital_Frontal_Complex,0.9514277827297181,T01vsT02,AL_07_fix,S036
S035,R_Orbital_Frontal_Complex,0.9833717054367432,T01vsT02,AL_07_fix,S035
S034,R_Orbital_Frontal_Complex,0.8436193930817514,T01vsT02,AL_07_fix,S034
S033,R_Orbital_Frontal_Complex,0.9864746521784176,T01vsT02,AL_07_fix,S033
S032,R_Orbital_Frontal_Complex,0.16567188609135214,T01vsT02,AL_07_fix,S032
S031,R_Orbital_Frontal_Complex,0.8193388209717675,T01vsT02,AL_07_fix,S031
TOT7729F,R_Orbital_Frontal_Complex,0.7663470121375452,T01vsT02,AL_07_fix,TOT7729F
S029,R_Orbital_Frontal_Complex,0.9645953496068715,T01vsT02,AL_07_fix,S029
S028,R_Orbital_Frontal_Complex,0.9611232734033522,T01vsT02,AL_07_fix,S028
S027,R_Orbital_Frontal_Complex,0.9651620242986623,T01vsT02,AL_07_fix,S027
S025,R_Orbital_Frontal_Complex,0.9852774528802256,T01vsT02,AL_07_fix,S025
S024,R_Orbital_Frontal_Complex,0.9543219774622763,T01vsT02,AL_07_fix,S024
S023,R_Orbital_Frontal_Complex,0.995182984006162,T01vsT02,AL_07_fix,S023
S022,R_Orbital_Frontal_Complex,0.9577191306205526,T01vsT02,AL_07_fix,S022
S021,R_Orbital_Frontal_Complex,0.9792885534967234,T01vsT02,AL_07_fix,S021
S020,R_Orbital_Frontal_Complex,0.9570614067683078,T01vsT02,AL_07_fix,S020
S018,R_Orbital_Frontal_Complex,0.9540817476783867,T01vsT02,AL_07_fix,S018
S017,R_Orbital_Frontal_Complex,0.9627351741468068,T01vsT02,AL_07_fix,S017
S016,R_Orbital_Frontal_Complex,0.8238409119957505,T01vsT02,AL_07_fix,S016
26CAMINO3920,R_Orbital_Frontal_Complex,0.9317686771968815,T01vsT02,AL_07_fix,26CAMINO3920
41TPEF4693,R_Orbital_Frontal_Complex,0.9069140513852726,T01vsT02,AL_07_fix,41TPEF4693
07CAMINO6124,R_Orbital_Frontal_Complex,0.9835529036936047,T01vsT02,AL_07_fix,07CAMINO6124
S038,Left-MammillaryBody,0.9244757663630522,T01vsT02,AL_07_fix,S038
S037,Left-MammillaryBody,0.1464387670544791,T01vsT02,AL_07_fix,S037
S036,Left-MammillaryBody,0.31779784606991196,T01vsT02,AL_07_fix,S036
S035,Left-MammillaryBody,0.7552081824093371,T01vsT02,AL_07_fix,S035
S034,Left-MammillaryBody,0.45188839106981366,T01vsT02,AL_07_fix,S034
S033,Left-MammillaryBody,0.40982348869924945,T01vsT02,AL_07_fix,S033
S032,Left-MammillaryBody,0.7847680518564315,T01vsT02,AL_07_fix,S032
S031,Left-MammillaryBody,0.7954260786133456,T01vsT02,AL_07_fix,S031
TOT7729F,Left-MammillaryBody,0.8239410651975766,T01vsT02,AL_07_fix,TOT7729F
S029,Left-MammillaryBody,0.5546695824588876,T01vsT02,AL_07_fix,S029
S028,Left-MammillaryBody,0.7647680085461154,T01vsT02,AL_07_fix,S028
S027,Left-MammillaryBody,0.4064041951275707,T01vsT02,AL_07_fix,S027
S025,Left-MammillaryBody,0.7415854290930338,T01vsT02,AL_07_fix,S025
S024,Left-MammillaryBody,0.332254324706747,T01vsT02,AL_07_fix,S024
S023,Left-MammillaryBody,0.99447729975221,T01vsT02,AL_07_fix,S023
S022,Left-MammillaryBody,0.26657978885330647,T01vsT02,AL_07_fix,S022
S021,Left-MammillaryBody,0.18212268193263337,T01vsT02,AL_07_fix,S021
S020,Left-MammillaryBody,0.6743022476155651,T01vsT02,AL_07_fix,S020
S018,Left-MammillaryBody,0.8056182165650928,T01vsT02,AL_07_fix,S018
S017,Left-MammillaryBody,0.18823316757906247,T01vsT02,AL_07_fix,S017
S016,Left-MammillaryBody,-0.030642746341551626,T01vsT02,AL_07_fix,S016
26CAMINO3920,Left-MammillaryBody,-0.6692528787382435,T01vsT02,AL_07_fix,26CAMINO3920
41TPEF4693,Left-MammillaryBody,0.5053179526759364,T01vsT02,AL_07_fix,41TPEF4693
07CAMINO6124,Left-MammillaryBody,0.9026185135646791,T01vsT02,AL_07_fix,07CAMINO6124
S038,Right-MammillaryBody,0.9409854099216854,T01vsT02,AL_07_fix,S038
S037,Right-MammillaryBody,0.5005274837184727,T01vsT02,AL_07_fix,S037
S036,Right-MammillaryBody,0.04310484082470641,T01vsT02,AL_07_fix,S036
S035,Right-MammillaryBody,0.9561337842252395,T01vsT02,AL_07_fix,S035
S034,Right-MammillaryBody,0.6436540332386169,T01vsT02,AL_07_fix,S034
S033,Right-MammillaryBody,0.33942866432758256,T01vsT02,AL_07_fix,S033
S032,Right-MammillaryBody,0.46389708084900927,T01vsT02,AL_07_fix,S032
S031,Right-MammillaryBody,0.7791391837451375,T01vsT02,AL_07_fix,S031
TOT7729F,Right-MammillaryBody,0.2594770317196541,T01vsT02,AL_07_fix,TOT7729F
S029,Right-MammillaryBody,0.4782991940220062,T01vsT02,AL_07_fix,S029
S028,Right-MammillaryBody,0.06390621145984073,T01vsT02,AL_07_fix,S028
S027,Right-MammillaryBody,0.3078957991322811,T01vsT02,AL_07_fix,S027
S025,Right-MammillaryBody,0.7914488381868152,T01vsT02,AL_07_fix,S025
S023,Right-MammillaryBody,0.9958674384941326,T01vsT02,AL_07_fix,S023
S022,Right-MammillaryBody,0.6198437722335969,T01vsT02,AL_07_fix,S022
S021,Right-MammillaryBody,0.5232707897784364,T01vsT02,AL_07_fix,S021
S020,Right-MammillaryBody,0.4806364180275749,T01vsT02,AL_07_fix,S020
S018,Right-MammillaryBody,-0.010440645505321339,T01vsT02,AL_07_fix,S018
S017,Right-MammillaryBody,0.4488194761992067,T01vsT02,AL_07_fix,S017
S016,Right-MammillaryBody,0.5155563093309996,T01vsT02,AL_07_fix,S016
26CAMINO3920,Right-MammillaryBody,0.8225281427664108,T01vsT02,AL_07_fix,26CAMINO3920
41TPEF4693,Right-MammillaryBody,0.5879789671897269,T01vsT02,AL_07_fix,41TPEF4693
07CAMINO6124,Right-MammillaryBody,0.386414209457017,T01vsT02,AL_07_fix,07CAMINO6124
